종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"236340","메디젠휴먼케어","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","한국증권","3014647","500","1507323500","원(KRW)","신동직, 박흥범(공동대표이사)","02-555-9808","서울특별시 송파구 정의로7길 6 PNS홈즈타워 6층"
"054180","메디콕스","KOSDAQ","중견기업부",,"033101","선박 및 보트 건조업","12",,"26184677","500","13092338500","원(KRW)","오대환","02-3218-9500","서울특별시 강남구 도산대로 549 2~3층 (청담동, 블루펄빌딩)"
"086900","메디톡스","KOSDAQ","우량기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"7194322","500","3597161000","원(KRW)","정현호","043-217-1555","충청북도 청원군  오창읍 각리1길 78 (주)메디톡스"
"078160","메디포스트","KOSDAQ","벤처기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"16264194","500","8132097000","원(KRW)","오원일","02-3465-6677","경기도 성남시 분당구 대왕판교로 644번길21 -"
"065650","메디프론","KOSDAQ","중견기업부",,"074605","기계장비 및 관련 물품 도매업","12",,"47043559","500","23521779500","원(KRW)","오태석","02-545-9277","서울특별시 금천구 가산디지털1로 186 제에이동 제5층 제517호(가산동, 제이플라츠) "
"138040","메리츠금융지주","KOSPI",,,"116409","기타 금융업","12",,"208217858","500","113093927000","원(KRW)","김용범","02-2018-6824","서울특별시 강남구  강남대로 382 "
"408920","메쎄이상","KOSDAQ","중견기업부",,"147509","기타 사업지원 서비스업","12",,"42652455","100","4265245500","원(KRW)","조원표","02-6121-6206","서울특별시 마포구 월드컵북로58길 9 ES타워"
"021880","메이슨캐피탈","KOSDAQ","중견기업부",,"116409","기타 금융업","03",,"152184408","500","76092204000","원(KRW)","조재형(단독 대표이사)","02-3440-1600","전라북도 전주시 완산구 기린대로 213 대우빌딩 14층 12호 "
"140410","메지온","KOSDAQ","중견기업부",,"137001","자연과학 및 공학 연구개발업","12",,"26742018","500","13371009000","원(KRW)","박동현","02-560-8000","서울특별시 강남구 삼성로 570 석천빌딩 7층 "
"241770","메카로","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"10192640","500","5346320000","원(KRW)","이재정, 박영순 (각자대표)","031-646-4400","경기도 평택시 산단로121번길 89 (주)메카로 "
"090370","메타랩스","KOSPI",,,"031401","봉제의복 제조업","12",,"24904689","2500","62261722500","원(KRW)","유지헌","02-2189-7700","서울특별시 강남구 언주로 428(역삼동) "
"059210","메타바이오메드","KOSDAQ","벤처기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"23862351","500","11931175500","원(KRW)","오석송","043-218-1981","충청북도 청주시 흥덕구  오송읍 오송생명1로 270 "
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"16050530","500","8025265000","원(KRW)","김종철","070-7119-2500","경기도 파주시 상지석길 21 "
"096640","멜파스","KOSDAQ","관리종목(소속부없음)",,"032602","전자부품 제조업","12",,"46517663","500","23258831500","원(KRW)","강정훈, 오상운(공동 대표이사)","031-707-2280","경기도 성남시 분당구 판교역로 225-14 "
"017180","명문제약","KOSPI",,,"032102","의약품 제조업","12",,"33953454","500","16976727000","원(KRW)","배철한","031-350-4000","경기도 화성시  향남읍 제약공단2길 26 "
"257370","명성티엔에스","KOSDAQ","관리종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"7726156","500","3863078000","원(KRW)","김준섭","053-582-3577","대구광역시 달서구 성서공단로25길 16 &nbsp"
"009900","명신산업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"52470133","500","26235066500","원(KRW)","최우철","054-746-2665","경상북도 경주시 천북면 천북산단로 91 "
"012690","모나리자","KOSPI",,,"031709","기타 종이 및 판지 제품 제조업","12",,"36571255","500","18885627500","원(KRW)","주광옥","02-829-8800","서울특별시 동작구  보라매로5길 15 전문건설회관빌딩 21층 (주)모나리자"
"005360","모나미","KOSPI",,,"074604","생활용품 도매업","12",,"18897307","1000","18897307000","원(KRW)","송하경","031-216-0153","경기도 용인시 수지구  손곡로 17 (동천동, 모나미빌딩)"
"080420","모다이노칩","KOSDAQ","우량기업부",,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"79721622","500","39860811000","원(KRW)","박인길, 정태형","031-315-7250","경기도 안산시 단원구  동산로27번길 42-7 이노칩테크놀러지(주) "
"417970","모델솔루션","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"6396700","500","3198350000","원(KRW)","우병일","070-8854-1160","서울특별시 금천구 벚꽃로20길 24 "
"080160","모두투어","KOSDAQ","중견기업부",,"147502","여행사 및 기타 여행보조 서비스업","12",,"18900000","500","9450000000","원(KRW)","우종웅","02-728-8000","서울특별시 중구  을지로 16 프레지던트호텔 5층 모두투어네트워크"
"204210","모두투어리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"7826815","5000","39134075000","원(KRW)","최동주","02-6253-5911","서울특별시 중구 퇴계로 173 12층(충무로3가, 남산스퀘어)"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"32552861","500","16276430500","원(KRW)","이재신","031-421-8071","경기도 안양시 동안구 시민대로 401 "
"101330","모베이스","KOSDAQ","중견기업부",,"032604","통신 및 방송 장비 제조업","12",,"23958188","500","11979094000","원(KRW)","손병준, 황대환(각자대표)","032-529-4200","경기도 화성시 동탄첨단산업1로 73 (영천동) "
"012860","모베이스전자","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"73233457","500","36616728500","원(KRW)","김상영, 이광윤","031-5174-3000","경기도 수원시 권선구 산업로156번길 100 (고색동) "
"363260","모비데이즈","KOSDAQ","벤처기업부",,"137103","광고업","12",,"160018847","100","16001884700","원(KRW)","유범령","02-3771-3655","서울특별시 강남구 역삼로8길 15 2층, 3층(역삼동, 홍우빌딩)"
"348030","모비릭스","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"9603800","100","960380000","원(KRW)","임중수","1588-3027","서울특별시 금천구 가산디지털1로 186 604호~607호, 901호, 902호일부(가산동,제이플라츠) "
"250060","모비스","KOSDAQ","기술성장기업부","기술성장기업","106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"32171314","100","3217131400","원(KRW)","김지헌","02-3771-3423","경기도 성남시 분당구 판교로 253 이노밸리C동 2층 203호"
"288980","모아데이타","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"32785632","500","16392816000","원(KRW)","한상진","070-4099-5131","경기도 성남시 수정구 달래내로 46 810호 (시흥동, 성남글로벌융합센터)"
"033200","모아텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","03",,"14331185","500","7665592500","원(KRW)","이제희","032-810-9000","인천광역시 남동구  인주대로 698 (주)모아텍 "
"333050","모코엠시스","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"23551534","100","2355153400","원(KRW)","고재현, 조천희","02-2141-4100","서울특별시 마포구 상암산로 76 YTN 뉴스퀘어 14층"
"009680","모토닉","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"33000000","500","16500000000","원(KRW)","김영봉, 신현돈(각자 대표이사)","053-589-6262","서울특별시 중구 청계천로 100 동관 9층(수표동, 시그니쳐타워)"
"118990","모트렉스","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"24495500","500","12269961500","원(KRW)","이형환","070-4862-6100","경기도 성남시 분당구 황새울로258번길 25 서영빌딩 12층 "
"006920","모헨즈","KOSDAQ","중견기업부",,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"10920000","500","5460000000","원(KRW)","김형민","02  -571 -3011","충남 충남시 풍세면 남관리 195 "
"009580","무림P&P","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"62368324","2500","155920810000","원(KRW)","이도균","052-231-7000","울산광역시 울주군 온산읍 우봉강양로 3-36 -"
"001810","무림SP","KOSDAQ","중견기업부",,"031701","펄프, 종이 및 판지 제조업","12",,"22137500","500","11068750000","원(KRW)","이도균","02  -3485-1603","서울특별시 강남구  강남대로 656 (신사동) "
"009200","무림페이퍼","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"41609310","2500","104023275000","원(KRW)","이도균","055-751-1234","경상남도 진주시  남강로 1003 (상평동)"
"135160","무송지오씨","KONEX","일반기업부",,"032803","절연선 및 케이블 제조업","12","대신증권","9576333","500","4788166500","원(KRW)","박인철","062-973-6114","광주광역시 북구 첨단연신로 293 (연제동)"
"322970","무진메디","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","한국증권","7562493","500","3781246500","원(KRW)","윤태종","031-8027-6150","경기도 하남시 미사강변중앙로7번안길 25씨동 10층(풍산동,유-테크밸리씨타워) "
"033920","무학","KOSPI",,,"031101","알코올음료 제조업","12",,"28500000","200","5700000000","원(KRW)","최재호, 최낙준 (각자 대표이사)","1588-2226","경상남도 창원시 마산회원구  봉암공단2길 6 "
"008420","문배철강","KOSPI",,,"032401","1차 철강 제조업","12",,"20503505","500","10251752500","원(KRW)","이창환","02-758-6640","서울특별시 동작구 동작대로 35 - "
"279600","미디어젠","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"4684781","500","2342390500","원(KRW)","고훈","02-6429-7171","경기도 성남시 분당구 성남대로331번길 8 킨스타워(정자동) 11층 1103호실 "
"095500","미래나노텍","KOSDAQ","우량기업부",,"032202","플라스틱제품 제조업","12",,"31009999","500","15504999500","원(KRW)","김철영","043-710-1100","충청북도 청원군  옥산면 과학산업1로 16 미래나노텍(주)"
"254490","미래반도체","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"14438000","100","1443800000","원(KRW)","이정","02-6678-2500","서울특별시 구로구 경인로53길 15 나동 4403호 "
"025560","미래산업","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"4575476","500","2287738000","원(KRW)","선종업","041-621-5070","충청남도 천안시 서북구 백석공단7로 65 (백석동)"
"218150","미래생명자원","KOSDAQ","벤처기업부",,"031008","동물용 사료 및 조제식품 제조업","12",,"19895844","100","1989584400","원(KRW)","김성진","02-2203-7397","서울특별시 송파구 법원로9길 26 D동 506 ~ 512호(문정동, H business PARK)"
"007120","미래아이앤지","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"139417924","100","13941792400","원(KRW)","김학수","02-3470-4400","서울시 강남구 삼성로648 삼성동"
"396690","미래에셋글로벌리츠","KOSPI",,,"126801","부동산 임대 및 공급업","03",,"29060000","1000","29060000000","원(KRW)","신현준","0230191200","서울특별시 종로구 종로 33 그랑서울 "
"353490","미래에셋대우스팩 5호","KOSDAQ","관리종목(소속부없음)",,"116601","금융 지원 서비스업","12",,"5060000","100","506000000","원(KRW)","김영도","02-3774-7312","서울특별시 중구 을지로5길 26 미래에셋 센터원(Mirae Asset CENTER1) "
"442900","미래에셋드림스팩1호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"7680000","500","3840000000","원(KRW)","박장우",,"서울특별시 중구 을지로5길 26(수하동, 미래에셋 센터원빌딩 이스트타워) "
"357250","미래에셋맵스리츠","KOSPI",,,"126801","부동산 임대 및 공급업","11",,"20100000","1000","20100000000","원(KRW)","정상구","1577-1640","서울특별시 종로구 종로 33 그랑서울 "
"100790","미래에셋벤처투자","KOSDAQ","우량기업부",,"116409","기타 금융업","12",,"54167350","1000","54667350000","원(KRW)","김응석","070-4800-2104","경기도 성남시 분당구 판교역로241번길 20 "
"412930","미래에셋비전스팩1호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"6176000","100","617600000","원(KRW)","김필수","02-3774-3762","서울특별시 중구 을지로5길 26 (미래에셋센터원빌딩 이스트빌딩) "
"446190","미래에셋비전스팩2호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4950000","100","495000000","원(KRW)","이효상","02-3774-7126","서울특별시 중구 을지로5길 26 미래에셋 센터원(Mirae Asset CENTER1) "
"448830","미래에셋비전스팩3호","KOSDAQ","SPAC(소속부없음)",,"116601","금융 지원 서비스업","12",,"4920000","100","492000000","원(KRW)","권유현","0237747017","서울특별시 중구 을지로5길 26 미래에셋센터원빌딩 이스트타워 "
"085620","미래에셋생명","KOSPI",,,"116501","보험업","12",,"177016189","5000","885080945000","원(KRW)","변재상, 김재식","02-1588-0220","서울특별시 영등포구 국제금융로 56 미래에셋대우빌딩 "
